fips_cod,county,total,dem,gop,other,dem_prop,gop_prop,other_prop,state,state_name
16023,Butte County,1230,160,914,156,0.13008130081300814,0.7430894308943089,0.12682926829268293,ID,Idaho
54059,Mingo County,9469,1365,7876,228,0.14415460977927977,0.8317668180378076,0.024078572182912664,WV,West Virginia
35061,Valencia County,27350,10810,13175,3365,0.39524680073126145,0.48171846435100546,0.12303473491773309,NM,New Mexico
20029,Cloud County,3831,744,2856,231,0.1942051683633516,0.745497259201253,0.060297572435395456,KS,Kansas
19001,Adair County,3759,1127,2456,176,0.29981378026070765,0.653365256717212,0.04682096302208034,IA,Iowa
36037,Genesee County,24463,6946,15986,1531,0.28393900993336874,0.6534766790663451,0.06258431100028615,NY,New York
28005,Amite County,7033,2688,4282,63,0.3821982084458979,0.6088440210436513,0.008957770510450732,MS,Mississippi
27061,Itasca County,23650,9015,12920,1715,0.38118393234672304,0.5463002114164904,0.07251585623678647,MN,Minnesota
50013,Grand Isle County,3778,2094,1487,197,0.5542615140285866,0.39359449444150346,0.052143991529910005,VT,Vermont
18183,Whitley County,15535,3379,11357,799,0.21750885098165432,0.7310588992597361,0.05143224975860959,IN,Indiana
19131,Mitchell County,5360,1879,3180,301,0.3505597014925373,0.5932835820895522,0.056156716417910445,IA,Iowa
17023,Clark County,7819,1873,5620,326,0.2395446988105896,0.7187619900242997,0.04169331116511063,IL,Illinois
29213,Taney County,23399,4367,18240,792,0.18663190734646778,0.779520492328732,0.033847600324800206,MO,Missouri
34029,Ocean County,259592,81845,170103,7644,0.3152832136583562,0.6552705784461771,0.029446207895466734,NJ,New Jersey
50015,Lamoille County,11641,7241,3570,830,0.6220255991753286,0.306674684305472,0.07129971651919938,VT,Vermont
24023,Garrett County,12905,2252,10189,464,0.17450600542425415,0.7895389383959706,0.035955056179775284,MD,Maryland
37151,Randolph County,63615,13074,49156,1385,0.2055175666116482,0.7727108386386858,0.02177159474966596,NC,North Carolina
29059,Dallas County,7440,1271,5895,274,0.17083333333333334,0.7923387096774194,0.03682795698924731,MO,Missouri
05087,Madison County,6782,1587,4917,278,0.2340017693895606,0.7250073724565025,0.04099085815393689,AR,Arkansas
22115,Vernon Parish,16633,2665,13471,497,0.1602236517765887,0.8098959898995972,0.029880358323814103,LA,Louisiana
16083,Twin Falls County,31893,6844,21063,3986,0.21459254381839274,0.6604270529583294,0.12498040322327783,ID,Idaho
42015,Bradford County,25399,6263,17957,1179,0.2465845112012284,0.7069963384385212,0.046419150360250405,PA,Pennsylvania
29510,Saint Louis City,127403,101487,20281,5635,0.7965824980573456,0.15918777422823638,0.04422972771441803,MO,Missouri
18059,Hancock County,36027,8901,25050,2076,0.2470647014738946,0.6953118494462487,0.057623449079856774,IN,Indiana
48487,Wilbarger County,4101,807,3166,128,0.196781272860278,0.7720068276030236,0.031211899536698368,TX,Texas
42007,Beaver County,79036,30225,46081,2730,0.3824206690621995,0.5830381092160535,0.034541221721747055,PA,Pennsylvania
18165,Vermillion County,6913,2081,4511,321,0.3010270504845942,0.6525386952119195,0.04643425430348619,IN,Indiana
27165,Watonwan County,4971,1814,2768,389,0.36491651579159123,0.5568296117481392,0.07825387246026956,MN,Minnesota
51091,Highland County,1391,371,958,62,0.26671459381739754,0.6887131560028756,0.04457225017972682,VA,Virginia
13277,Tift County,12796,3892,8680,224,0.3041575492341357,0.6783369803063457,0.0175054704595186,GA,Georgia
51790,Staunton City,11144,5329,5129,686,0.478194544149318,0.46024766690595836,0.06155778894472362,VA,Virginia
48445,Terry County,1763,424,1295,44,0.24049914917753829,0.7345433919455474,0.024957458876914352,TX,Texas
48455,Trinity County,5982,1154,4737,91,0.19291206954195922,0.791875626880642,0.015212303577398863,TX,Texas
08105,Rio Grande County,5488,1985,3060,443,0.36169825072886297,0.5575801749271136,0.08072157434402333,CO,Colorado
50027,Windsor County,27832,17544,8604,1684,0.6303535498706525,0.30914055763150333,0.06050589249784421,VT,Vermont
51175,Southampton County,8872,3595,5035,242,0.4052073940486925,0.5675157799819658,0.02727682596934175,VA,Virginia
13319,Wilkinson County,4276,1893,2332,51,0.44270346117867165,0.5453695042095417,0.011927034611786716,GA,Georgia
16047,Gooding County,5191,930,3743,518,0.17915623193989597,0.7210556732806781,0.09978809477942593,ID,Idaho
39137,Putnam County,18387,2874,14704,809,0.15630608582150432,0.7996954369935281,0.04399847718496764,OH,Ohio
17003,Alexander County,2820,1262,1496,62,0.4475177304964539,0.5304964539007092,0.02198581560283688,IL,Illinois
21131,Leslie County,4487,400,4015,72,0.08914642299977714,0.894807220860263,0.016046356139959885,KY,Kentucky
01035,Conecuh County,6543,3069,3413,61,0.469050894085282,0.5216261653675683,0.009322940547149626,AL,Alabama
20041,Dickinson County,8008,1582,5905,521,0.19755244755244755,0.7373876123876124,0.06505994005994006,KS,Kansas
48503,Young County,7658,873,6587,198,0.11399843301123008,0.8601462522851919,0.025855314703577957,TX,Texas
01013,Butler County,8685,3716,4891,78,0.4278641335636154,0.5631548647092689,0.008981001727115717,AL,Alabama
39017,Butler County,168422,56700,104441,7281,0.33665435631924573,0.6201149493534099,0.04323069432734441,OH,Ohio
55029,Door County,17398,8026,8584,788,0.46131739280377054,0.4933900448327394,0.04529256236349006,WI,Wisconsin
31139,Pierce County,3580,382,3052,146,0.10670391061452514,0.852513966480447,0.04078212290502793,NE,Nebraska
31011,Boone County,2867,414,2299,154,0.14440181374258806,0.8018835019183815,0.053714684339030344,NE,Nebraska
42119,Union County,17400,6138,10605,657,0.3527586206896552,0.6094827586206897,0.03775862068965517,PA,Pennsylvania
36023,Cortland County,18424,7976,9207,1241,0.43291359096830223,0.4997286148501954,0.0673577941815024,NY,New York
42077,Lehigh County,153031,77087,70285,5659,0.5037345374466611,0.4592860270141344,0.03697943553920448,PA,Pennsylvania
55129,Washburn County,9059,3283,5404,372,0.3624020311292637,0.5965338337564853,0.04106413511425102,WI,Wisconsin
47017,Carroll County,10333,2323,7731,279,0.22481370366786024,0.7481854253363012,0.027000870995838575,TN,Tennessee
51179,Stafford County,65350,27879,33840,3631,0.426610558530987,0.5178270849273144,0.05556235654169855,VA,Virginia
05029,Conway County,7837,2655,4844,338,0.33877759346688785,0.6180936582876101,0.043128748245502106,AR,Arkansas
06037,Los Angeles County,2314275,1654626,542591,117058,0.7149651618757494,0.23445398666969136,0.050580851454559206,CA,California
05109,Pike County,3956,684,3150,122,0.17290192113245703,0.7962588473205258,0.03083923154701719,AR,Arkansas
13031,Bulloch County,24151,8812,14476,863,0.36487101983354725,0.5993954701668668,0.03573350999958594,GA,Georgia
27103,Nicollet County,17914,7886,8436,1592,0.4402143574857653,0.4709166015406944,0.08886904097354024,MN,Minnesota
31043,Dakota County,7259,2904,4028,327,0.40005510400881666,0.554897368783579,0.045047527207604354,NE,Nebraska
30015,Chouteau County,2571,729,1676,166,0.28354725787631274,0.6518864255153637,0.06456631660832361,MT,Montana
05149,Yell County,6389,1472,4600,317,0.23039599311316325,0.7199874784786352,0.0496165284082016,AR,Arkansas
39147,Seneca County,23481,7237,14559,1685,0.3082066351518249,0.6200332183467484,0.07176014650142669,OH,Ohio
31097,Johnson County,2051,560,1348,143,0.27303754266211605,0.6572403705509507,0.0697220867869332,NE,Nebraska
37079,Greene County,8013,3570,4358,85,0.44552602021714716,0.5438662173967304,0.01060776238612255,NC,North Carolina
30003,Big Horn County,4148,2061,1833,254,0.4968659594985535,0.44189971070395373,0.06123432979749277,MT,Montana
42039,Crawford County,35563,10215,23912,1436,0.2872367348086494,0.6723842195540308,0.040379045637319685,PA,Pennsylvania
13179,Liberty County,16082,9531,6125,426,0.5926501678895659,0.38086058947892054,0.026489242631513494,GA,Georgia
20157,Republic County,2484,370,1993,121,0.14895330112721417,0.8023349436392915,0.048711755233494365,KS,Kansas
01081,Lee County,57668,20987,34321,2360,0.3639280016647014,0.5951480890615246,0.04092390927377402,AL,Alabama
53051,Pend Oreille County,6563,1871,4227,465,0.28508304129209205,0.6440652140789274,0.07085174462898065,WA,Washington
51660,Harrisonburg City,17693,10100,6232,1361,0.5708472277171763,0.3522296953597468,0.07692307692307693,VA,Virginia
29025,Caldwell County,4309,837,3231,241,0.19424460431654678,0.7498259456950569,0.05592944998839638,MO,Missouri
29033,Carroll County,4361,745,3480,136,0.1708323778949782,0.7979821141939922,0.03118550791102958,MO,Missouri
24043,Washington County,60731,19193,38842,2696,0.3160329979746752,0.6395745171329305,0.04439248489239433,MD,Maryland
17095,Knox County,21964,9939,10658,1367,0.45251320342378437,0.4852485885995265,0.06223820797668913,IL,Illinois
54005,Boone County,8654,1783,6483,388,0.2060318927663508,0.7491333487404669,0.044834758493182345,WV,West Virginia
17029,Coles County,21580,7285,12985,1310,0.33758109360519,0.6017145505097312,0.060704355885078776,IL,Illinois
29149,Oregon County,4664,865,3668,131,0.1854631217838765,0.7864493996569468,0.028087478559176673,MO,Missouri
22047,Iberville Parish,16043,8324,7320,399,0.5188555756404662,0.45627376425855515,0.02487066010097862,LA,Louisiana
08039,Elbert County,15689,3056,11536,1097,0.19478615590541143,0.7352922429727835,0.06992160112180508,CO,Colorado
08089,Otero County,5038,1719,2988,331,0.3412068281063914,0.593092497022628,0.06570067487098055,CO,Colorado
47009,Blount County,51849,12085,37385,2379,0.23308067658006903,0.7210360855561342,0.04588323786379679,TN,Tennessee
30079,Prairie County,686,100,555,31,0.1457725947521866,0.8090379008746356,0.04518950437317784,MT,Montana
21201,Robertson County,1013,222,759,32,0.21915103652517276,0.7492596248766041,0.0315893385982231,KY,Kentucky
55023,Crawford County,7678,3426,3844,408,0.44620995050794476,0.5006512112529304,0.05313883823912477,WI,Wisconsin
26069,Iosco County,13349,4344,8344,661,0.3254176342797213,0.6250655479811221,0.04951681773915649,MI,Michigan
50003,Bennington County,16345,9539,5925,881,0.5836035484857754,0.362496176200673,0.05390027531355154,VT,Vermont
31065,Furnas County,2315,304,1915,96,0.13131749460043196,0.8272138228941684,0.04146868250539957,NE,Nebraska
37029,Camden County,4939,1266,3527,146,0.2563271917392185,0.7141121684551529,0.02956063980562867,NC,North Carolina
31067,Gage County,9854,2930,6333,591,0.29734118124619446,0.6426831743454434,0.05997564440836209,NE,Nebraska
29021,Buchanan County,35563,12010,21315,2238,0.33771054185529903,0.5993588842336136,0.06293057391108736,MO,Missouri
54093,Tucker County,3464,750,2557,157,0.21651270207852194,0.7381639722863741,0.045323325635103925,WV,West Virginia
29105,Laclede County,15959,2543,12834,582,0.15934582367316247,0.8041857259226769,0.03646845040416066,MO,Missouri
17037,DeKalb County,42605,20348,19051,3206,0.4775965262293158,0.44715408989555216,0.07524938387513203,IL,Illinois
28065,Jefferson Davis County,6237,3720,2466,51,0.5964405964405964,0.3953823953823954,0.008177008177008177,MS,Mississippi
38047,Logan County,1030,112,867,51,0.1087378640776699,0.841747572815534,0.04951456310679612,ND,North Dakota
31131,Otoe County,7279,2017,4833,429,0.27709850254155793,0.663964830333837,0.058936667124605026,NE,Nebraska
48335,Mitchell County,2190,353,1780,57,0.16118721461187216,0.8127853881278538,0.026027397260273973,TX,Texas
54037,Jefferson County,24007,9458,13144,1405,0.39396842587578623,0.54750697713167,0.058524596992543844,WV,West Virginia
22111,Union Parish,10894,2691,7972,231,0.24701670644391407,0.731778960895906,0.021204332660179917,LA,Louisiana
12131,Walton County,33559,6861,25695,1003,0.20444590124854733,0.7656664382132959,0.02988766053815668,FL,Florida
38027,Eddy County,1219,354,790,75,0.2904019688269073,0.6480721903199343,0.06152584085315833,ND,North Dakota
37037,Chatham County,39080,20953,17012,1115,0.5361566018423746,0.4353121801432958,0.02853121801432958,NC,North Carolina
17187,Warren County,7700,2983,4267,450,0.3874025974025974,0.5541558441558442,0.05844155844155844,IL,Illinois
27171,Wright County,69154,20336,43274,5544,0.2940683113052029,0.6257627902941262,0.08016889840067097,MN,Minnesota
54103,Wetzel County,6191,1348,4461,382,0.21773542238733645,0.7205621062833145,0.06170247132934906,WV,West Virginia
49031,Piute County,617,31,537,49,0.050243111831442464,0.8703403565640194,0.07941653160453808,UT,Utah
36063,Niagara County,86000,32888,49223,3889,0.3824186046511628,0.572360465116279,0.04522093023255814,NY,New York
48379,Rains County,4630,619,3919,92,0.13369330453563716,0.8464362850971923,0.019870410367170625,TX,Texas
26049,Genesee County,196135,102744,84174,9217,0.5238432712162541,0.4291635863053509,0.046993142478394985,MI,Michigan
19025,Calhoun County,5105,1396,3466,243,0.27345739471106756,0.6789422135161606,0.04760039177277179,IA,Iowa
08103,Rio Blanco County,3436,433,2782,221,0.1260186263096624,0.8096623981373691,0.06431897555296857,CO,Colorado
46049,Faulk County,1118,204,858,56,0.18246869409660108,0.7674418604651163,0.05008944543828265,SD,South Dakota
36119,Westchester County,378506,245670,121643,11193,0.6490517983862871,0.3213766756669643,0.02957152594674853,NY,New York
20145,Pawnee County,2602,567,1872,163,0.21790930053804766,0.7194465795541891,0.06264411990776327,KS,Kansas
31121,Merrick County,3707,601,2914,192,0.1621257081197734,0.7860803884542757,0.0517939034259509,NE,Nebraska
17127,Massac County,6633,1555,4844,234,0.23443389115030905,0.7302879541685512,0.035278154681139755,IL,Illinois
50025,Windham County,21151,14340,5462,1349,0.6779821285045624,0.25823838116401115,0.06377949033142641,VT,Vermont
22119,Webster Parish,18140,6259,11538,343,0.3450385887541345,0.6360529217199559,0.01890848952590959,LA,Louisiana
45013,Beaufort County,72770,29577,39986,3207,0.4064449635838945,0.5494846777518209,0.044070358664284735,SC,South Carolina
35049,Santa Fe County,70082,49956,14198,5928,0.7128221226563168,0.20259125024970748,0.08458662709397563,NM,New Mexico
45069,Marlboro County,10353,5928,4257,168,0.5725876557519559,0.41118516372066066,0.016227180527383367,SC,South Carolina
05011,Bradley County,3617,1317,2163,137,0.3641139065523915,0.5980094000552945,0.03787669339231407,AR,Arkansas
56019,Johnson County,4349,638,3477,234,0.1467003908944585,0.7994941365831225,0.05380547252241895,WY,Wyoming
18039,Elkhart County,65187,20667,41810,2710,0.3170417414515164,0.6413855523340544,0.04157270621442926,IN,Indiana
45035,Dorchester County,62463,24010,34932,3521,0.38438755743400094,0.5592430718985639,0.05636937066743512,SC,South Carolina
19081,Hancock County,5815,1582,3972,261,0.272055030094583,0.683061049011178,0.04488392089423904,IA,Iowa
31041,Custer County,5489,635,4616,238,0.1156859172891237,0.8409546365458189,0.04335944616505739,NE,Nebraska
17073,Henry County,24232,8835,13962,1435,0.3646005282271377,0.5761802575107297,0.05921921426213272,IL,Illinois
21097,Harrison County,7774,2031,5435,308,0.26125546694108565,0.6991252894262928,0.03961924363262156,KY,Kentucky
22075,Plaquemines Parish,10572,3347,6900,325,0.31659099508134697,0.6526674233825198,0.030741581536133183,LA,Louisiana
18001,Adams County,13039,2802,9642,595,0.21489378019786792,0.739473886034205,0.04563233376792699,IN,Indiana
21157,Marshall County,16678,3672,12322,684,0.22017028420673943,0.7388176040292601,0.04101211176400048,KY,Kentucky
53019,Ferry County,3123,960,1927,236,0.30739673390970224,0.617034902337496,0.07556836375280179,WA,Washington
56035,Sublette County,4297,644,3409,244,0.14987200372352805,0.7933441936234582,0.05678380265301373,WY,Wyoming
17179,Tazewell County,63347,20568,38620,4159,0.32468783052078237,0.609657915923406,0.06565425355581164,IL,Illinois
40077,Latimer County,4050,797,3094,159,0.19679012345679012,0.7639506172839506,0.03925925925925926,OK,Oklahoma
37047,Columbus County,23472,8991,14177,304,0.3830521472392638,0.6039962508520791,0.012951601908657124,NC,North Carolina
53023,Garfield County,1232,276,841,115,0.22402597402597402,0.6826298701298701,0.09334415584415584,WA,Washington
55015,Calumet County,26429,9634,15345,1450,0.36452381853267246,0.5806122062885467,0.05486397517878088,WI,Wisconsin
05067,Jackson County,5093,1583,3262,248,0.3108187708619674,0.6404869428627528,0.048694286275279795,AR,Arkansas
48397,Rockwall County,39529,9633,28396,1500,0.24369450277011814,0.7183586733790381,0.037946823850843685,TX,Texas
17055,Franklin County,18533,4711,13101,721,0.25419521933847733,0.7069012032590514,0.038903577402471266,IL,Illinois
40107,Okfuskee County,3933,943,2791,199,0.23976608187134502,0.7096364098652428,0.05059750826341215,OK,Oklahoma
22063,Livingston Parish,57700,6950,48797,1953,0.12045060658578856,0.8457019064124783,0.0338474870017331,LA,Louisiana
21141,Logan County,10896,2755,7778,363,0.252845080763583,0.7138399412628488,0.033314977973568284,KY,Kentucky
48319,Mason County,2053,353,1656,44,0.17194349732099368,0.8066244520214321,0.02143205065757428,TX,Texas
54079,Putnam County,24443,5784,17455,1204,0.23663216462790984,0.7141103792496829,0.049257456122407235,WV,West Virginia
05145,White County,27451,5157,21038,1256,0.1878620086699938,0.7663837382973298,0.045754253032676405,AR,Arkansas
48351,Newton County,4010,978,2961,71,0.24389027431421445,0.7384039900249376,0.01770573566084788,TX,Texas
40001,Adair County,6468,1374,4753,341,0.212430426716141,0.7348484848484849,0.05272108843537415,OK,Oklahoma
12001,Alachua County,127827,75370,46584,5873,0.589625040093251,0.36443004998943884,0.045944909917310116,FL,Florida
37159,Rowan County,63078,19208,42388,1482,0.30451187418751385,0.6719934049906465,0.023494720821839628,NC,North Carolina
23001,Androscoggin County,55340,22975,28189,4176,0.4151608239971088,0.5093783881460066,0.07546078785688472,ME,Maine
20189,Stevens County,1853,215,1564,74,0.11602806260118727,0.8440366972477065,0.03993524015110631,KS,Kansas
39023,Clark County,59620,22666,34311,2643,0.38017443810801743,0.5754948004025495,0.044330761489433074,OH,Ohio
06027,Inyo County,7761,3067,4128,566,0.3951810333719881,0.5318902203324314,0.07292874629558047,CA,California
51047,Culpeper County,22087,7744,13341,1002,0.3506134830443247,0.6040204645266446,0.04536605242903065,VA,Virginia
26019,Benzie County,10221,4108,5539,574,0.40191762058506997,0.5419234908521671,0.05615888856276294,MI,Michigan
49003,Box Elder County,16548,1814,10324,4410,0.10962049794537104,0.6238820401256949,0.26649746192893403,UT,Utah
40059,Harper County,1485,131,1307,47,0.08821548821548822,0.8801346801346801,0.03164983164983165,OK,Oklahoma
48405,San Augustine County,3563,907,2620,36,0.25456076340162787,0.7353353915239966,0.010103845074375527,TX,Texas
51075,Goochland County,13930,4884,8374,672,0.35061019382627423,0.601148600143575,0.04824120603015075,VA,Virginia
30069,Petroleum County,319,30,276,13,0.09404388714733543,0.8652037617554859,0.04075235109717868,MT,Montana
21223,Trimble County,3786,879,2771,136,0.23217115689381934,0.7319070258848389,0.03592181722134179,KY,Kentucky
40047,Garfield County,21692,4391,15998,1303,0.2024248570901715,0.737506914991702,0.0600682279181265,OK,Oklahoma
56027,Niobrara County,1297,115,1116,66,0.08866615265998458,0.8604471858134156,0.05088666152659985,WY,Wyoming
55073,Marathon County,68849,26476,39010,3363,0.38455170009731443,0.5666022745428402,0.04884602535984546,WI,Wisconsin
35043,Sandoval County,60597,27405,25748,7444,0.45225011139165305,0.42490552337574466,0.12284436523260227,NM,New Mexico
31103,Keya Paha County,514,39,458,17,0.07587548638132295,0.8910505836575876,0.033073929961089495,NE,Nebraska
01123,Tallapoosa County,18504,5271,12967,266,0.2848573281452659,0.700767401642888,0.014375270211846087,AL,Alabama
32001,Churchill County,10936,2210,7828,898,0.2020848573518654,0.7158010241404535,0.08211411850768105,NV,Nevada
54039,Kanawha County,74996,27985,43464,3547,0.37315323483919144,0.5795509093818337,0.047295855778974875,WV,West Virginia
51620,Franklin City,4040,2516,1421,103,0.6227722772277228,0.3517326732673267,0.025495049504950493,VA,Virginia
22127,Winn Parish,6368,1643,4605,120,0.25800879396984927,0.7231469849246231,0.018844221105527637,LA,Louisiana
37141,Pender County,27072,9086,17317,669,0.33562352245862886,0.6396645981087471,0.024711879432624113,NC,North Carolina
36087,Rockland County,123943,63454,57148,3341,0.5119611434288343,0.4610829171473984,0.026955939423767377,NY,New York
26133,Osceola County,10597,2705,7336,556,0.2552609229027083,0.6922713975653487,0.052467679531943,MI,Michigan
18085,Kosciusko County,31907,6311,23909,1687,0.1977935876140032,0.7493340019431473,0.05287241044284953,IN,Indiana
22005,Ascension Parish,54663,16471,36135,2057,0.30131899090792674,0.6610504363097525,0.037630572782320765,LA,Louisiana
13097,Douglas County,57365,30971,24803,1591,0.5398936633835962,0.4323716551904471,0.027734681425956594,GA,Georgia
41049,Morrow County,3989,1004,2698,287,0.25169215342191026,0.6763599899724242,0.07194785660566558,OR,Oregon
29187,Saint Francois County,24714,6250,17467,997,0.2528930970300235,0.7067653961317472,0.040341506838229346,MO,Missouri
29103,Knox County,1867,379,1413,75,0.20299946438136046,0.7568291376539904,0.04017139796464917,MO,Missouri
20085,Jackson County,5727,1489,3888,350,0.25999650777021127,0.678889470927187,0.06111402130260171,KS,Kansas
40119,Payne County,27749,8785,16644,2320,0.3165879851526181,0.5998053983927348,0.08360661645464701,OK,Oklahoma
28089,Madison County,45048,18358,25607,1083,0.407520866631149,0.5684381104599538,0.024041022908897175,MS,Mississippi
13197,Marion County,3183,1213,1921,49,0.3810870248193528,0.6035186930568646,0.015394282123782596,GA,Georgia
17107,Logan County,12130,3301,8167,662,0.27213520197856556,0.6732893652102225,0.05457543281121187,IL,Illinois
20161,Riley County,20475,8892,9817,1766,0.4342857142857143,0.47946275946275946,0.08625152625152625,KS,Kansas
48107,Crosby County,1712,468,1180,64,0.2733644859813084,0.6892523364485982,0.037383177570093455,TX,Texas
46127,Union County,7895,2227,5288,380,0.28207726409119693,0.6697910069664345,0.048131728942368585,SD,South Dakota
42085,Mercer County,49594,17631,30034,1929,0.35550671452191795,0.6055974513045933,0.03889583417348873,PA,Pennsylvania
13045,Carroll County,43744,12422,29983,1339,0.28397037307973666,0.6854197147037308,0.030609912216532552,GA,Georgia
13289,Twiggs County,4053,1970,2034,49,0.48605970885763633,0.5018504811250926,0.012089810017271158,GA,Georgia
55003,Ashland County,7926,4136,3428,362,0.5218268988140298,0.43250063083522583,0.045672470350744385,WI,Wisconsin
56009,Converse County,6552,668,5520,364,0.10195360195360195,0.8424908424908425,0.05555555555555555,WY,Wyoming
01067,Henry County,8017,2286,5623,108,0.28514406885368593,0.7013845578146439,0.0134713733316702,AL,Alabama
27167,Wilkin County,3279,893,2129,257,0.2723391277828606,0.6492833180847819,0.07837755413235743,MN,Minnesota
51155,Pulaski County,15112,4170,10314,628,0.2759396506087877,0.682503970354685,0.041556379036527265,VA,Virginia
47051,Franklin County,16363,4372,11526,465,0.26718816842877224,0.704394059768991,0.028417771802236754,TN,Tennessee
16055,Kootenai County,66286,16264,44449,5573,0.24536101137495098,0.6705639199831035,0.08407506864194551,ID,Idaho
17025,Clay County,6278,1014,5009,255,0.161516406498885,0.7978655622809812,0.0406180312201338,IL,Illinois
18149,Starke County,9226,2489,6367,370,0.26978105354433124,0.6901148926945588,0.040104053761109905,IN,Indiana
40005,Atoka County,5002,795,4068,139,0.15893642542982808,0.8132746901239504,0.02778888444622151,OK,Oklahoma
45025,Chesterfield County,17128,7125,9576,427,0.41598552078468004,0.55908453993461,0.02492993928070995,SC,South Carolina
48063,Camp County,4542,1260,3201,81,0.2774108322324967,0.7047556142668429,0.0178335535006605,TX,Texas
16067,Minidoka County,6870,1167,4887,816,0.16986899563318777,0.711353711790393,0.11877729257641921,ID,Idaho
12021,Collier County,170505,60941,105297,4267,0.35741473857071643,0.6175596023577021,0.02502565907158148,FL,Florida
26143,Roscommon County,13036,4287,8141,608,0.3288585455661246,0.6245013807916538,0.04664007364222154,MI,Michigan
06007,Butte County,72299,31638,35354,5307,0.4375994135465221,0.48899708156406035,0.07340350488941756,CA,California
29223,Wayne County,5738,946,4640,152,0.16486580690135935,0.8086441268734751,0.026490066225165563,MO,Missouri
47065,Hamilton County,141088,55260,78661,7167,0.39167044681333635,0.5575314697210252,0.050798083465638466,TN,Tennessee
19037,Chickasaw County,6367,2264,3739,364,0.3555834773048531,0.5872467410083242,0.05716978168682268,IA,Iowa
42105,Potter County,7777,1300,6247,230,0.16715957310016716,0.8032660408898032,0.029574386010029576,PA,Pennsylvania
22009,Avoyelles Parish,16581,5032,11163,386,0.3034798866172125,0.6732404559435499,0.023279657439237683,LA,Louisiana
26149,Saint Joseph County,23765,7529,14886,1350,0.31681043551441196,0.6263833368398906,0.056806227645697455,MI,Michigan
29009,Barry County,14604,2710,11427,467,0.18556559846617365,0.7824568611339359,0.03197754039989044,MO,Missouri
47149,Rutherford County,106518,36627,64428,5463,0.34385737621810397,0.6048555173773447,0.05128710640455134,TN,Tennessee
40057,Harmon County,975,224,714,37,0.22974358974358974,0.7323076923076923,0.03794871794871795,OK,Oklahoma
22121,West Baton Rouge Parish,12710,5382,6926,402,0.42344610542879624,0.5449252557041699,0.031628638867033834,LA,Louisiana
21217,Taylor County,11301,2553,8320,428,0.22590921157419697,0.7362180338023184,0.03787275462348465,KY,Kentucky
47005,Benton County,6322,1474,4715,133,0.23315406516925025,0.7458082885162923,0.02103764631445745,TN,Tennessee
30097,Sweet Grass County,2077,398,1580,99,0.19162253249879635,0.7607125662012518,0.04766490129995185,MT,Montana
29045,Clark County,3316,724,2458,134,0.218335343787696,0.741254523522316,0.040410132689987936,MO,Missouri
01117,Shelby County,99208,22927,72846,3435,0.23110031449076687,0.7342754616563181,0.03462422385291509,AL,Alabama
32005,Douglas County,27871,8453,17406,2012,0.30329015822898353,0.6245201105091314,0.07218973126188512,NV,Nevada
29207,Stoddard County,13278,1873,11077,328,0.1410604006627504,0.8342370838981774,0.024702515439072148,MO,Missouri
48075,Childress County,2084,253,1802,29,0.12140115163147792,0.8646833013435701,0.013915547024952015,TX,Texas
28071,Lafayette County,19642,7968,10872,802,0.4056613379492923,0.5535077894308116,0.04083087261989614,MS,Mississippi
20205,Wilson County,3482,550,2747,185,0.15795519816197587,0.7889144170017232,0.053130384836300976,KS,Kansas
05003,Ashley County,8027,2408,5338,281,0.29998754204559613,0.6650056060794818,0.03500685187492214,AR,Arkansas
37013,Beaufort County,23599,8699,14478,422,0.3686173142929785,0.613500572058138,0.017882113648883428,NC,North Carolina
48203,Harrison County,26364,7130,18712,522,0.2704445455924746,0.7097557275072068,0.019799726900318615,TX,Texas
22003,Allen Parish,9245,2106,6867,272,0.22779881016765818,0.7427798810167658,0.029421308815575985,LA,Louisiana
38095,Towner County,1137,305,733,99,0.26824978012313105,0.644678979771328,0.0870712401055409,ND,North Dakota
17113,McLean County,78995,35918,37081,5996,0.4546870055066776,0.4694094562947022,0.07590353819862017,IL,Illinois
21171,Monroe County,4991,601,4278,112,0.1204167501502705,0.8571428571428571,0.02244039270687237,KY,Kentucky
27149,Stevens County,5350,2116,2800,434,0.3955140186915888,0.5233644859813084,0.0811214953271028,MN,Minnesota
16029,Caribou County,3035,271,2275,489,0.08929159802306424,0.7495881383855024,0.16112026359143328,ID,Idaho
18179,Wells County,13123,2585,9999,539,0.1969823973176865,0.7619446772841576,0.04107292539815591,IN,Indiana
18177,Wayne County,25575,8322,16028,1225,0.3253958944281525,0.6267057673509286,0.047898338220918865,IN,Indiana
36029,Erie County,383248,192065,173817,17366,0.5011506909364172,0.45353661336784534,0.04531269569573749,NY,New York
08049,Grand County,8513,3319,4467,727,0.38987430987900856,0.5247268882884999,0.08539880183249149,CO,Colorado
46087,McCook County,2587,623,1794,170,0.24081948202551218,0.6934673366834171,0.06571318129107073,SD,South Dakota
19175,Union County,5768,1920,3521,327,0.332871012482663,0.6104368932038835,0.05669209431345354,IA,Iowa
22051,Jefferson Parish,181388,73540,100292,7556,0.405429245595078,0.5529141949853353,0.04165655941958674,LA,Louisiana
32033,White Pine County,3773,707,2723,343,0.18738404452690166,0.7217068645640075,0.09090909090909091,NV,Nevada
48149,Fayette County,11029,2127,8648,254,0.19285519992746397,0.784114606945326,0.023030193127210084,TX,Texas
30107,Wheatland County,932,179,698,55,0.19206008583690987,0.7489270386266095,0.059012875536480686,MT,Montana
